geneId,geneName,bnumber,leftEndPos,rightEndPos,strand
RDBECOLIGNC02905,gcvB,b4443,2942696.0,2942901.0,forward
RDBECOLIGNC02906,omrA,b4444,2976102.0,2976189.0,reverse
RDBECOLIGNC02907,sraF,b4448,3238374.0,3238561.0,forward
RDBECOLIGNC02908,sraG,b4449,3311183.0,3311398.0,forward
RDBECOLIGNC02909,arcZ,b4450,3350577.0,3350697.0,forward
RDBECOLIGNC02910,ryhB,b4451,3580922.0,3581016.0,reverse
RDBECOLIGNC02911,glmZ,b4456,3986432.0,3986603.0,forward
RDBECOLIGNC02912,csrC,b4457,4051036.0,4051281.0,forward
RDBECOLIGNC02913,ryjA,b4459,4277926.0,4278066.0,reverse
RDBECOLIGNC02914,rydB,b4430,1764713.0,1764780.0,reverse
RDBECOLIGNC02915,cyaR,b4438,2167114.0,2167200.0,forward
RDBECOLIGNC02916,ryfA,b4440,2653855.0,2654158.0,forward
RDBECOLIGNC02917,rybB,b4417,887979.0,888057.0,reverse
RDBECOLIGNC02918,rybA,b4416,852725.0,853064.0,reverse
RDBECOLIGNC02919,omrB,b4445,2976304.0,2976385.0,reverse
RDBECOLIGNC02920,sdsR,b4433,1923104.0,1923207.0,reverse
RDBECOLIGNC02921,sibA,b4436,2153311.0,2153454.0,forward
RDBECOLIGNC02922,sibB,b4437,2153646.0,2153781.0,forward
RDBECOLIGNC02923,sibC,b4446,3056851.0,3056991.0,forward
RDBECOLIGNC02924,yncL,b4598,1517099.0,1517194.0,reverse
RDBECOLIGNC02925,ypfM,b4606,2590807.0,2590866.0,reverse
RDBECOLIGNC02926,yciY,b4595,1308788.0,1308961.0,forward
RDBECOLIGNC02927,mgtS,b4599,1622646.0,1622741.0,forward
RDBECOLIGNC02928,tpke11,,14080.0,14167.0,forward
RDBECOLIGNC02929,tp2,,122697.0,122857.0,reverse
RDBECOLIGNC02930,tff,b4414,189712.0,189847.0,forward
RDBECOLIGNC02931,C0067,,238462.0,238586.0,forward
RDBECOLIGNC02932,C0293,b4806,1196711.0,1196782.0,forward
RDBECOLIGNC02933,C0299,,1230629.0,1230707.0,forward
RDBECOLIGNC02934,mcaS,b4426,1405658.0,1405751.0,reverse
RDBECOLIGNC02935,ynaL,b4743,1409308.0,1409481.0,forward
RDBECOLIGNC02936,micC,b4427,1437121.0,1437231.0,forward
RDBECOLIGNC02937,C0362,,1552001.0,1552386.0,forward
RDBECOLIGNC02938,C0465,,1972739.0,1972816.0,forward
RDBECOLIGNC02939,isrC,b4435,2071317.0,2071511.0,forward
RDBECOLIGNC02940,tpke70,,2496194.0,2496629.0,reverse
RDBECOLIGNC02941,C0614,,2653452.0,2653538.0,reverse
RDBECOLIGNC02942,IS128,,2653515.0,2653723.0,forward
RDBECOLIGNC02943,glmY,b4441,2691157.0,2691340.0,reverse
RDBECOLIGNC02944,C0664,,2835055.0,2835167.0,forward
RDBECOLIGNC02945,C0719,,3121358.0,3121579.0,forward
RDBECOLIGNC02946,sibD,b4447,3194721.0,3194865.0,reverse
RDBECOLIGNC02947,gadY,b4452,3664864.0,3664969.0,forward
RDBECOLIGNC02948,ldrD,b4453,3699980.0,3700087.0,reverse
RDBECOLIGNC02949,rdlD,b4454,3700136.0,3700199.0,forward
RDBECOLIGNC02950,ydaE,b4526,1417838.0,1418008.0,reverse
RDBECOLIGNC02951,yoeB,b4539,2089211.0,2089465.0,reverse
RDBECOLIGNC02952,alaB,,,,forward
RDBECOLIGNC02953,sroA,b4762,75516.0,75608.0,reverse
RDBECOLIGNC02954,chiX,b4585,507204.0,507287.0,forward
RDBECOLIGNC02955,sroC,b4763,686681.0,686843.0,reverse
RDBECOLIGNC02956,sroD,,1888017.0,1888102.0,reverse
RDBECOLIGNC02957,sroE,b4761,2640595.0,2640686.0,reverse
RDBECOLIGNC02958,sroG,,3184570.0,3184718.0,reverse
RDBECOLIGNC02959,sroH,b4691,4190327.0,4190487.0,reverse
RDBECOLIGNC02960,pdxB,b2320,2436715.0,2437851.0,reverse
RDBECOLIGNC02961,yjdP,b4487,4313868.0,4314197.0,forward
RDBECOLIGNC02962,blr,b4409,1704551.0,1704676.0,forward
RDBECOLIGNC02963,ecnB,b4411,4376553.0,4376699.0,forward
RDBECOLIGNC02964,hokC,b4412,16751.0,16903.0,reverse
RDBECOLIGNC02965,sokC,b4413,16952.0,17010.0,forward
RDBECOLIGNC02966,hokE,b4415,607836.0,607988.0,forward
RDBECOLIGNC02967,ldrA,b4419,1269168.0,1269275.0,reverse
RDBECOLIGNC02968,rdlA,b4420,1269323.0,1269389.0,forward
RDBECOLIGNC02969,ldrB,b4421,1269703.0,1269810.0,reverse
RDBECOLIGNC02970,rdlB,b4422,1269858.0,1269923.0,forward
RDBECOLIGNC02971,ldrC,b4423,1270238.0,1270345.0,reverse
RDBECOLIGNC02972,rdlC,b4424,1270393.0,1270460.0,forward
RDBECOLIGNC02973,rttR,b4425,1287066.0,1287236.0,reverse
RDBECOLIGNC02974,hokB,b4428,1491922.0,1492071.0,reverse
RDBECOLIGNC02975,sokB,b4429,1492119.0,1492175.0,forward
RDBECOLIGNC02976,hokA,b4455,3720448.0,3720600.0,reverse
RDBECOLIGNC02977,torI,b4501,2476310.0,2476510.0,forward
RDBECOLIGNC02978,gnsA,b4517,1052067.0,1052240.0,forward
RDBECOLIGNC02979,sgrS,b4577,77367.0,77593.0,forward
RDBECOLIGNC02980,tisA,b4617,3853443.0,3853556.0,forward
RDBECOLIGNC02981,tisB,b4618,3853553.0,3853642.0,forward
RDBECOLIGNC02982,dinQ,b4613,3647705.0,3647788.0,reverse
RDBECOLIGNC02983,ackB,,,,forward
RDBECOLIGNC02984,yajL,b0424,443051.0,443641.0,reverse
RDBECOLIGNC02985,thiS,b4407,4192637.0,4192837.0,reverse
RDBECOLIGNC02986,sapC,b1292,1353628.0,1354518.0,reverse
RDBECOLIGNC02987,sapB,b1293,1354505.0,1355470.0,reverse
RDBECOLIGNC02988,sapA,b1294,1355467.0,1357110.0,reverse
RDBECOLIGNC02989,dgd,,,,forward
RDBECOLIGNC02990,flgA,b1072,1130204.0,1130863.0,reverse
RDBECOLIGNC02991,flgB,b1073,1131018.0,1131434.0,forward
RDBECOLIGNC02992,flgC,b1074,1131438.0,1131842.0,forward
RDBECOLIGNC02993,flgD,b1075,1131854.0,1132549.0,forward
RDBECOLIGNC02994,flgE,b1076,1132574.0,1133782.0,forward
RDBECOLIGNC02995,flgF,b1077,1133802.0,1134557.0,forward
RDBECOLIGNC02996,flgG,b1078,1134729.0,1135511.0,forward
RDBECOLIGNC02997,flgH,b1079,1135564.0,1136262.0,forward
RDBECOLIGNC02998,flgI,b1080,1136274.0,1137371.0,forward
RDBECOLIGNC02999,flgJ,b1081,1137371.0,1138312.0,forward
RDBECOLIGNC03000,flgM,b1071,1129835.0,1130128.0,reverse
RDBECOLIGNC03001,fadH,b3081,3231665.0,3233683.0,forward
RDBECOLIGNC03002,flhA,b1879,1962972.0,1965050.0,reverse
RDBECOLIGNC03003,yaeP,b4406,213925.0,214125.0,reverse
RDBECOLIGNC03004,fliI,b1941,2016554.0,2017927.0,forward
RDBECOLIGNC03005,fliJ,b1942,2017946.0,2018389.0,forward
RDBECOLIGNC03006,fliK,b1943,2018386.0,2019513.0,forward
RDBECOLIGNC03007,nanT,b3224,3371084.0,3372574.0,reverse
RDBECOLIGNC03008,bglA,b2901,3043662.0,3045101.0,forward
RDBECOLIGNC03009,maa,b0459,479367.0,479918.0,reverse
RDBECOLIGNC03010,ldhA,b1380,1441854.0,1442843.0,reverse
RDBECOLIGNC03011,yaaX,b0005,5234.0,5530.0,forward
RDBECOLIGNC03012,yaaW,b0011,10643.0,11356.0,reverse
RDBECOLIGNC03013,insL1,b0016,15445.0,16557.0,forward
RDBECOLIGNC03014,G6084,b0017,15869.0,16177.0,reverse
RDBECOLIGNC03015,insB1,b0021,19811.0,20314.0,reverse
RDBECOLIGNC03016,insA1,b0022,20233.0,20508.0,reverse
RDBECOLIGNC03017,yaaY,b0024,21181.0,21399.0,forward
RDBECOLIGNC03018,caiF,b0034,34300.0,34695.0,forward
RDBECOLIGNC03019,b0100,b0100,111564.0,111698.0,reverse
RDBECOLIGNC03020,b0105,b0105,114407.0,114514.0,reverse
RDBECOLIGNC03021,b0165,b0165,184987.0,185118.0,reverse
RDBECOLIGNC03022,ispU,b0174,194903.0,195664.0,forward
RDBECOLIGNC03023,bamA,b0177,197928.0,200360.0,forward
RDBECOLIGNC03024,ldcC,b0186,209679.0,211820.0,forward
RDBECOLIGNC03025,yaeR,b0187,211877.0,212266.0,forward
RDBECOLIGNC03026,tilS,b0188,212331.0,213629.0,forward
RDBECOLIGNC03027,rof,b0189,213678.0,213932.0,reverse
RDBECOLIGNC03028,yaeQ,b0190,214291.0,214836.0,forward
RDBECOLIGNC03029,gloB,b0212,234027.0,234782.0,reverse
RDBECOLIGNC03030,yafS,b0213,234816.0,235538.0,forward
RDBECOLIGNC03031,yafT,b0217,237335.0,238120.0,forward
RDBECOLIGNC03032,yafU,b0218,238746.0,239084.0,reverse
RDBECOLIGNC03033,yafV,b0219,239419.0,240189.0,reverse
RDBECOLIGNC03034,ivy,b0220,240343.0,240816.0,forward
RDBECOLIGNC03035,fadE,b0221,240859.0,243303.0,reverse
RDBECOLIGNC03036,gmhA,b0222,243543.0,244121.0,forward
RDBECOLIGNC03037,yafJ,b0223,244327.0,245094.0,forward
RDBECOLIGNC03038,dpaA,b0224,245065.0,245805.0,reverse
RDBECOLIGNC03039,yafQ,b0225,245961.0,246239.0,reverse
RDBECOLIGNC03040,dinJ,b0226,246242.0,246502.0,reverse
RDBECOLIGNC03041,yafL,b0227,246712.0,247461.0,forward
RDBECOLIGNC03042,rayT,b0228,247637.0,248134.0,forward
RDBECOLIGNC03043,lfhA,b0229,248358.0,250070.0,reverse
RDBECOLIGNC03044,lafU,b0230,250072.0,250827.0,forward
RDBECOLIGNC03045,dinB,b0231,250898.0,251953.0,forward
RDBECOLIGNC03046,yafN,b0232,252005.0,252298.0,forward
RDBECOLIGNC03047,yafO,b0233,252301.0,252699.0,forward
RDBECOLIGNC03048,yafP,b0234,252709.0,253161.0,forward
RDBECOLIGNC03049,ykfJ,b0235,253467.0,253733.0,forward
RDBECOLIGNC03050,ykfI,b0245,263328.0,263669.0,reverse
RDBECOLIGNC03051,yafW,b0246,263690.0,264007.0,reverse
RDBECOLIGNC03052,ykfG,b0247,264256.0,264732.0,reverse
RDBECOLIGNC03053,yafX,b0248,264748.0,265206.0,reverse
RDBECOLIGNC03054,ykfF,b0249,265304.0,265543.0,reverse
RDBECOLIGNC03055,ykfB,b0250,265620.0,266087.0,reverse
RDBECOLIGNC03056,yafY,b0251,266110.0,266553.0,reverse
RDBECOLIGNC03057,yafZ,b0252,267184.0,268005.0,reverse
RDBECOLIGNC03058,ykfA,b0253,268097.0,268960.0,reverse
RDBECOLIGNC03059,perR,b0254,269289.0,270182.0,reverse
RDBECOLIGNC03060,insN,b4587,270278.0,272190.0,forward
RDBECOLIGNC03061,insI1,b0256,270603.0,271754.0,forward
RDBECOLIGNC03062,ykfC,b0258,272847.0,273992.0,forward
RDBECOLIGNC03063,insH1,b0259,274101.0,275081.0,reverse
RDBECOLIGNC03064,mmuP,b0260,275325.0,276728.0,forward
RDBECOLIGNC03065,mmuM,b0261,276715.0,277647.0,forward
RDBECOLIGNC03066,afuB,b0263,278814.0,279162.0,reverse
RDBECOLIGNC03067,insB2,b0264,279178.0,279681.0,reverse
RDBECOLIGNC03068,insA2,b0265,279600.0,279875.0,reverse
RDBECOLIGNC03069,yagE,b0268,282278.0,283186.0,forward
RDBECOLIGNC03070,yagF,b0269,283201.0,285168.0,forward
RDBECOLIGNC03071,yagG,b0270,285395.0,286777.0,forward
RDBECOLIGNC03072,yagH,b0271,286789.0,288399.0,forward
RDBECOLIGNC03073,xynR,b0272,288404.0,289162.0,reverse
RDBECOLIGNC03074,insB3,b0274,290649.0,291152.0,reverse
RDBECOLIGNC03075,insA3,b0275,291071.0,291346.0,reverse
RDBECOLIGNC03076,yagJ,b0276,291500.0,292231.0,forward
RDBECOLIGNC03077,yagK,b0277,292322.0,292948.0,reverse
RDBECOLIGNC03078,yagL,b0278,293220.0,293918.0,reverse
RDBECOLIGNC03079,yagM,b0279,293945.0,294799.0,reverse
RDBECOLIGNC03080,yagN,b0280,295139.0,295579.0,reverse
RDBECOLIGNC03081,intF,b0281,295696.0,297096.0,reverse
RDBECOLIGNC03082,yagP,b0282,297381.0,297791.0,reverse
RDBECOLIGNC03083,paoD,b0283,297770.0,298726.0,reverse
RDBECOLIGNC03084,paoC,b0284,298736.0,300934.0,reverse
RDBECOLIGNC03085,paoB,b0285,300931.0,301887.0,reverse
RDBECOLIGNC03086,paoA,b0286,301884.0,302573.0,reverse
RDBECOLIGNC03087,yagU,b0287,302991.0,303605.0,forward
RDBECOLIGNC03088,ykgJ,b0288,303853.0,304182.0,reverse
RDBECOLIGNC03089,ecpE,b0289,304495.0,305205.0,reverse
RDBECOLIGNC03090,ecpD,b0290,305174.0,306817.0,reverse
RDBECOLIGNC03091,ecpC,b0291,306807.0,309332.0,reverse
RDBECOLIGNC03092,ecpB,b0292,309358.0,310026.0,reverse
RDBECOLIGNC03093,ecpA,b0293,310084.0,310671.0,reverse
RDBECOLIGNC03094,matA,b0294,310746.0,311336.0,reverse
RDBECOLIGNC03095,ykgL,b0295,312112.0,312339.0,forward
RDBECOLIGNC03096,ykgM,b0296,312514.0,312777.0,reverse
RDBECOLIGNC03097,insE1,b0298,315291.0,315590.0,forward
RDBECOLIGNC03098,insF1,b0299,315587.0,316453.0,forward
RDBECOLIGNC03099,ykgA,b0300,316450.0,317136.0,reverse
RDBECOLIGNC03100,rclC,b0301,317726.0,318319.0,reverse
RDBECOLIGNC03101,rclB,b0303,318331.0,318567.0,reverse
RDBECOLIGNC03102,rclA,b0304,318676.0,320001.0,reverse
RDBECOLIGNC03103,rclR,b0305,320227.0,321081.0,forward
RDBECOLIGNC03104,ykgE,b0306,321608.0,322327.0,forward
RDBECOLIGNC03105,ykgF,b0307,322338.0,323765.0,forward
RDBECOLIGNC03106,ykgG,b0308,323758.0,324453.0,forward
RDBECOLIGNC03107,b0309,b0309,324408.0,324620.0,reverse
RDBECOLIGNC03108,ykgH,b0310,324696.0,325364.0,reverse
RDBECOLIGNC03109,yahB,b0316,333501.0,334433.0,reverse
RDBECOLIGNC03110,yahC,b0317,334525.0,335022.0,reverse
RDBECOLIGNC03111,yahD,b0318,335280.0,335885.0,forward
RDBECOLIGNC03112,yahE,b0319,335925.0,336788.0,forward
RDBECOLIGNC03113,yahF,b0320,336778.0,338325.0,forward
RDBECOLIGNC03114,yahG,b0321,338325.0,339743.0,forward
RDBECOLIGNC03115,yahI,b0323,340165.0,341115.0,forward
RDBECOLIGNC03116,yahJ,b0324,341125.0,342507.0,forward
RDBECOLIGNC03117,yahK,b0325,342884.0,343933.0,forward
RDBECOLIGNC03118,yahL,b0326,344176.0,344991.0,forward
RDBECOLIGNC03119,yahM,b0327,345404.0,345649.0,forward
RDBECOLIGNC03120,yahN,b0328,345666.0,346337.0,reverse
RDBECOLIGNC03121,yahO,b0329,346484.0,346759.0,forward
RDBECOLIGNC03122,prpR,b0330,346857.0,348443.0,reverse
RDBECOLIGNC03123,prpB,b0331,348682.0,349572.0,forward
RDBECOLIGNC03124,prpC,b0333,350012.0,351181.0,forward
RDBECOLIGNC03125,prpD,b0334,351215.0,352666.0,forward
RDBECOLIGNC03126,prpE,b0335,352706.0,354592.0,forward
RDBECOLIGNC03127,mhpR,b0346,367587.0,368420.0,reverse
RDBECOLIGNC03128,mhpE,b0352,373868.0,374881.0,forward
RDBECOLIGNC03129,mhpT,b0353,375459.0,376670.0,forward
RDBECOLIGNC03130,yaiL,b0354,376772.0,377311.0,forward
RDBECOLIGNC03131,frmB,b0355,377535.0,378368.0,reverse
RDBECOLIGNC03132,frmR,b0357,379606.0,379881.0,reverse
RDBECOLIGNC03133,yaiO,b0358,380069.0,380842.0,reverse
RDBECOLIGNC03134,insC1,b0360,381351.0,381716.0,forward
RDBECOLIGNC03135,insD1,b0361,381674.0,382579.0,forward
RDBECOLIGNC03136,yaiX,b4579,380844.0,382872.0,reverse
RDBECOLIGNC03137,yaiP,b0363,382739.0,383935.0,reverse
RDBECOLIGNC03138,yaiS,b0364,384059.0,384616.0,reverse
RDBECOLIGNC03139,tauA,b0365,385232.0,386194.0,forward
RDBECOLIGNC03140,tauB,b0366,386207.0,386974.0,forward
RDBECOLIGNC03141,tauC,b0367,386971.0,387798.0,forward
RDBECOLIGNC03142,ykiB,b0370,389897.0,390115.0,reverse
RDBECOLIGNC03143,yaiT,b4580,390251.0,394418.0,forward
RDBECOLIGNC03144,insF2,b0372,391739.0,392605.0,reverse
RDBECOLIGNC03145,insE2,b0373,392602.0,392901.0,reverse
RDBECOLIGNC03146,iprA,b0375,394506.0,395129.0,forward
RDBECOLIGNC03147,yaiW,b0378,397872.0,398966.0,forward
RDBECOLIGNC03148,yaiY,b0379,399025.0,399333.0,reverse
RDBECOLIGNC03149,yaiZ,b0380,399593.0,399805.0,forward
RDBECOLIGNC03150,yaiI,b0387,405764.0,406222.0,forward
RDBECOLIGNC03151,ykiA,b0392,408609.0,408950.0,forward
RDBECOLIGNC03152,proY,b0402,420986.0,422359.0,forward
RDBECOLIGNC03153,thiL,b0417,435634.0,436611.0,forward
RDBECOLIGNC03154,yajO,b0419,437161.0,438135.0,reverse
RDBECOLIGNC03155,dxs,b0420,438315.0,440177.0,reverse
RDBECOLIGNC03156,thiI,b0423,441549.0,442997.0,forward
RDBECOLIGNC03157,panE,b0425,443604.0,444515.0,reverse
RDBECOLIGNC03158,yajQ,b0426,444683.0,445174.0,forward
RDBECOLIGNC03159,yajR,b0427,445302.0,446666.0,reverse
RDBECOLIGNC03160,ppiD,b0441,461915.0,463786.0,forward
RDBECOLIGNC03161,ybaV,b0442,463937.0,464308.0,forward
RDBECOLIGNC03162,fadM,b0443,464402.0,464800.0,forward
RDBECOLIGNC03163,queC,b0444,464852.0,465547.0,reverse
RDBECOLIGNC03164,cof,b0446,467412.0,468230.0,forward
RDBECOLIGNC03165,decR,b0447,468383.0,468841.0,forward
RDBECOLIGNC03166,mdlA,b0448,468871.0,470643.0,forward
RDBECOLIGNC03167,ybaY,b0453,475379.0,475951.0,forward
RDBECOLIGNC03168,ybaZ,b0454,475982.0,476371.0,reverse
RDBECOLIGNC03169,pdeB,b0457,477067.0,478617.0,reverse
RDBECOLIGNC03170,ylaC,b0458,478781.0,479251.0,reverse
RDBECOLIGNC03171,mscK,b0465,486536.0,489898.0,forward
RDBECOLIGNC03172,fsr,b0479,503476.0,504696.0,reverse
RDBECOLIGNC03173,ybaP,b0482,507286.0,508080.0,reverse
RDBECOLIGNC03174,ybaQ,b0483,508218.0,508559.0,forward
RDBECOLIGNC03175,copA,b0484,508875.0,511379.0,reverse
RDBECOLIGNC03176,glsA,b0485,511641.0,512573.0,forward
RDBECOLIGNC03177,ybaT,b0486,512576.0,513868.0,forward
RDBECOLIGNC03178,cueR,b0487,513993.0,514400.0,forward
RDBECOLIGNC03179,ybbJ,b0488,514401.0,514859.0,reverse
RDBECOLIGNC03180,qmcA,b0489,514856.0,515773.0,reverse
RDBECOLIGNC03181,fetA,b0490,515919.0,516596.0,forward
RDBECOLIGNC03182,fetB,b0491,516583.0,517362.0,forward
RDBECOLIGNC03183,cnoX,b0492,517425.0,518279.0,reverse
RDBECOLIGNC03184,ybbO,b0493,518340.0,519149.0,reverse
RDBECOLIGNC03185,ybbP,b0496,520416.0,522830.0,forward
RDBECOLIGNC03186,ylbH,b0499,527949.0,528659.0,forward
RDBECOLIGNC03187,ylbG,b0502,529645.0,530016.0,reverse
RDBECOLIGNC03188,allS,b0504,531295.0,532221.0,reverse
RDBECOLIGNC03189,allA,b0505,532451.0,532933.0,forward
RDBECOLIGNC03190,allR,b0506,533011.0,533826.0,forward
RDBECOLIGNC03191,hyi,b0508,535710.0,536486.0,forward
RDBECOLIGNC03192,glxR,b0509,536586.0,537464.0,forward
RDBECOLIGNC03193,allW,b0511,537633.0,539087.0,forward
RDBECOLIGNC03194,allB,b0512,539147.0,540508.0,forward
RDBECOLIGNC03195,ybbY,b0513,540565.0,541866.0,forward
RDBECOLIGNC03196,glxK,b0514,541888.0,543033.0,forward
RDBECOLIGNC03197,allE,b0515,543261.0,544046.0,reverse
RDBECOLIGNC03198,allC,b0516,544057.0,545292.0,reverse
RDBECOLIGNC03199,allD,b0517,545314.0,546363.0,reverse
RDBECOLIGNC03200,allF,b0518,546680.0,548347.0,forward
RDBECOLIGNC03201,allG,b4572,548357.0,549616.0,forward
RDBECOLIGNC03202,allH,b0520,549627.0,550442.0,forward
RDBECOLIGNC03203,sfmA,b0530,558212.0,558754.0,forward
RDBECOLIGNC03204,sfmC,b0531,558974.0,559666.0,forward
RDBECOLIGNC03205,sfmD,b0532,559697.0,562300.0,forward
RDBECOLIGNC03206,sfmH,b0533,562336.0,563319.0,forward
RDBECOLIGNC03207,G6294,b0538,565972.0,566532.0,forward
RDBECOLIGNC03208,exoD,b0539,566098.0,566361.0,reverse
RDBECOLIGNC03209,insE3,b0540,566842.0,567141.0,forward
RDBECOLIGNC03210,insF3,b0541,567138.0,568004.0,forward
RDBECOLIGNC03211,renD,b0542,566684.0,568247.0,forward
RDBECOLIGNC03212,ybcK,b0544,568902.0,570428.0,forward
RDBECOLIGNC03213,ybcL,b0545,570893.0,571444.0,forward
RDBECOLIGNC03214,ybcM,b0546,571454.0,572251.0,forward
RDBECOLIGNC03215,ybcN,b0547,572466.0,572921.0,forward
RDBECOLIGNC03216,ninE,b0548,572921.0,573091.0,forward
RDBECOLIGNC03217,ybcO,b0549,573084.0,573374.0,forward
RDBECOLIGNC03218,rusA,b0550,573371.0,573733.0,forward
RDBECOLIGNC03219,quuD,b0551,573956.0,574339.0,forward
RDBECOLIGNC03220,insH2,b0552,574737.0,575717.0,reverse
RDBECOLIGNC03221,essD,b0554,577398.0,577613.0,forward
RDBECOLIGNC03222,rrrD,b0555,577613.0,578110.0,forward
RDBECOLIGNC03223,rzpD,b0556,578107.0,578568.0,forward
RDBECOLIGNC03224,borD,b0557,578600.0,578893.0,reverse
RDBECOLIGNC03225,ybcV,b0558,579184.0,579594.0,reverse
RDBECOLIGNC03226,ybcW,b0559,579880.0,580086.0,forward
RDBECOLIGNC03227,tfaD,b0561,581534.0,582097.0,forward
RDBECOLIGNC03228,ybcY,b0562,582152.0,582806.0,reverse
RDBECOLIGNC03229,tfaX,b0563,582875.0,583060.0,forward
RDBECOLIGNC03230,cusS,b0570,593328.0,594770.0,reverse
RDBECOLIGNC03231,cusR,b0571,594760.0,595443.0,reverse
RDBECOLIGNC03232,cusC,b0572,595600.0,596973.0,forward
RDBECOLIGNC03233,cusF,b0573,597131.0,597463.0,forward
RDBECOLIGNC03234,cusB,b0574,597479.0,598702.0,forward
RDBECOLIGNC03235,ybdG,b0577,603416.0,604663.0,reverse
RDBECOLIGNC03236,ybdF,b0579,605518.0,605886.0,reverse
RDBECOLIGNC03237,ybdJ,b0580,605951.0,606199.0,reverse
RDBECOLIGNC03238,ybdK,b0581,606265.0,607383.0,reverse
RDBECOLIGNC03239,insL2,b0582,608065.0,609177.0,forward
RDBECOLIGNC03240,ybdL,b0600,633586.0,634746.0,forward
RDBECOLIGNC03241,ybdM,b0601,634747.0,635376.0,reverse
RDBECOLIGNC03242,ybdN,b0602,635349.0,636569.0,reverse
RDBECOLIGNC03243,citR,b0603,636716.0,637618.0,reverse
RDBECOLIGNC03244,dsbG,b0604,637827.0,638573.0,reverse
RDBECOLIGNC03245,uspG,b0607,641439.0,641867.0,reverse
RDBECOLIGNC03246,ybdR,b0608,642088.0,643326.0,forward
RDBECOLIGNC03247,G6336,b0609,643407.0,643868.0,forward
RDBECOLIGNC03248,rnk,b0610,643557.0,643967.0,reverse
RDBECOLIGNC03249,citT,b0612,645117.0,646580.0,reverse
RDBECOLIGNC03250,citG,b0613,646631.0,647509.0,reverse
RDBECOLIGNC03251,citX,b0614,647484.0,648035.0,reverse
RDBECOLIGNC03252,citF,b0615,648039.0,649571.0,reverse
RDBECOLIGNC03253,citE,b0616,649582.0,650490.0,reverse
RDBECOLIGNC03254,citD,b0617,650487.0,650783.0,reverse
RDBECOLIGNC03255,citC,b0618,650798.0,651856.0,reverse
RDBECOLIGNC03256,dpiB,b0619,652235.0,653893.0,forward
RDBECOLIGNC03257,dpiA,b0620,653862.0,654542.0,forward
RDBECOLIGNC03258,dcuC,b0621,654583.0,655968.0,reverse
RDBECOLIGNC03259,cobC,b0638,669296.0,669907.0,reverse
RDBECOLIGNC03260,nadD,b0639,669931.0,670572.0,reverse
RDBECOLIGNC03261,ybeQ,b0644,675570.0,676547.0,reverse
RDBECOLIGNC03262,ybeR,b0645,676711.0,677418.0,forward
RDBECOLIGNC03263,djlB,b0646,677415.0,678842.0,forward
RDBECOLIGNC03264,ybeT,b0647,678852.0,679406.0,reverse
RDBECOLIGNC03265,ybeU,b0648,679508.0,680215.0,forward
RDBECOLIGNC03266,djlC,b0649,680212.0,681663.0,forward
RDBECOLIGNC03267,hscC,b0650,681723.0,683393.0,reverse
RDBECOLIGNC03268,rihA,b0651,683477.0,684412.0,reverse
RDBECOLIGNC03269,gltI,b0655,686839.0,687747.0,reverse
RDBECOLIGNC03270,insH3,b0656,687997.0,688977.0,reverse
RDBECOLIGNC03271,ybeX,b0658,690906.0,691784.0,reverse
RDBECOLIGNC03272,ybeY,b0659,691874.0,692341.0,reverse
RDBECOLIGNC03273,ybeZ,b0660,692338.0,693378.0,reverse
RDBECOLIGNC03274,miaB,b0661,693531.0,694955.0,reverse
RDBECOLIGNC03275,ubiF,b0662,695101.0,696276.0,forward
RDBECOLIGNC03276,chiP,b0681,708334.0,709740.0,forward
RDBECOLIGNC03277,chiQ,b0682,709790.0,710116.0,forward
RDBECOLIGNC03278,ybfP,b0689,715412.0,715906.0,forward
RDBECOLIGNC03279,ybfO,b0703,734220.0,735653.0,forward
RDBECOLIGNC03280,ybfL,b0705,736900.0,737961.0,forward
RDBECOLIGNC03281,dtpD,b0709,741075.0,742556.0,reverse
RDBECOLIGNC03282,ybgI,b0710,742827.0,743570.0,forward
RDBECOLIGNC03283,pxpB,b0711,743593.0,744249.0,forward
RDBECOLIGNC03284,pxpC,b0712,744243.0,745175.0,forward
RDBECOLIGNC03285,pxpA,b0713,745165.0,745899.0,forward
RDBECOLIGNC03286,nei,b0714,745935.0,746726.0,forward
RDBECOLIGNC03287,abrB,b0715,746723.0,747769.0,reverse
RDBECOLIGNC03288,ybgO,b0716,747921.0,748982.0,reverse
RDBECOLIGNC03289,ybgP,b0717,748979.0,749707.0,reverse
RDBECOLIGNC03290,ybgQ,b0718,749722.0,752169.0,reverse
RDBECOLIGNC03291,b0725,b0725,758464.0,758724.0,forward
RDBECOLIGNC03292,valZ,b0746,781068.0,781143.0,forward
RDBECOLIGNC03293,lysY,b0747,781147.0,781222.0,forward
RDBECOLIGNC03294,lysZ,b0748,781369.0,781444.0,forward
RDBECOLIGNC03295,lysQ,b0749,781577.0,781652.0,forward
RDBECOLIGNC03296,zitB,b0752,783882.0,784823.0,reverse
RDBECOLIGNC03297,ybgS,b0753,784937.0,785317.0,reverse
RDBECOLIGNC03298,modE,b0761,793856.0,794644.0,reverse
RDBECOLIGNC03299,acrZ,b0762,794773.0,794922.0,forward
RDBECOLIGNC03300,pgl,b0767,798586.0,799581.0,forward
RDBECOLIGNC03301,ybhD,b0768,799622.0,800575.0,reverse
RDBECOLIGNC03302,ybhH,b0769,800759.0,801811.0,forward
